id,category,text,audio,status,note
golden_daily_0265,daily,你这样讲我懂，我想听你真实的想法，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0265.wav,,
golden_daily_0266,daily,我不是在催你，这件事没有你想的那么糟，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0266.wav,,
golden_daily_0267,daily,等一下我们再确认一次，这句话可以再讲清楚一点，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0267.wav,,
golden_daily_0268,daily,今天外面有点热，这句话可以再讲清楚一点，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0268.wav,,
golden_daily_0269,daily,如果你愿意的话，你慢慢来就好，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0269.wav,,
golden_daily_0270,daily,我想了一下，不要一个人硬撑，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0270.wav,,
golden_daily_0271,daily,我先把东西放好，我们一步一步来，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0271.wav,,
golden_daily_0272,daily,我刚刚有看到讯息，我会陪你一起看，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0272.wav,,
golden_daily_0273,daily,今天先简单一点就好，像平常聊天那样就好，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0273.wav,,
golden_daily_0274,daily,等一下我们再确认一次，你如果累了就先休息，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0274.wav,,
golden_daily_0275,daily,我们晚一点再说，讲话清楚但不要太用力，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0275.wav,,
golden_daily_0276,daily,你等我一下，不要为了讨好别人委屈自己，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0276.wav,,
golden_daily_0277,daily,我等一下顺路过去，我会陪你一起看，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0277.wav,,
golden_daily_0278,daily,我不是在催你，讲话清楚但不要太用力，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0278.wav,,
golden_daily_0279,daily,欸，我刚到楼下，先不要急着证明自己，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0279.wav,,
golden_daily_0280,daily,我刚刚在开会，不要为了讨好别人委屈自己，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0280.wav,,
golden_daily_0281,daily,你先喝一点水，这句话可以再讲清楚一点，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0281.wav,,
golden_daily_0282,voice,你先不用急，声音放轻一点会比较自然，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0282.wav,,
golden_daily_0283,daily,欸，我刚到楼下，我们先确认最重要的那件事，我只是希望你轻松一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0283.wav,,
golden_daily_0284,voice,我觉得这样也可以，尾音软一点就很好听，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0284.wav,,
golden_daily_0285,daily,欸，我刚到楼下，不要为了讨好别人委屈自己，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0285.wav,,
golden_daily_0286,voice,我刚刚有看到讯息，我想听你真实的想法，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0286.wav,,
golden_daily_0287,daily,今天先简单一点就好，你慢慢来就好，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0287.wav,,
golden_daily_0288,daily,今天先简单一点就好，像平常聊天那样就好，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0288.wav,,
golden_daily_0289,daily,我刚刚在开会，不要为了讨好别人委屈自己，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0289.wav,,
golden_daily_0290,daily,你等我一下，你如果累了就先休息，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0290.wav,,
golden_daily_0291,daily,欸，我刚到楼下，你刚刚说的我有听到，这样比较像我们平常说话。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0291.wav,,
golden_daily_0292,daily,我不是在催你，我想听你真实的想法，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0292.wav,,
golden_daily_0293,voice,你等我一下，声音放轻一点会比较自然，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0293.wav,,
golden_daily_0294,daily,你先不用急，像平常聊天那样就好，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0294.wav,,
golden_daily_0295,voice,我不是在催你，声音放轻一点会比较自然，这样比较像我们平常说话。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0295.wav,,
golden_daily_0296,daily,我先把东西放好，我们先确认最重要的那件事，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0296.wav,,
golden_daily_0297,voice,今天外面有点热，饮料我帮你买半糖少冰，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0297.wav,,
golden_daily_0298,daily,今天先简单一点就好，不要为了讨好别人委屈自己，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0298.wav,,
golden_daily_0299,daily,你先不用急，讲话清楚但不要太用力，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0299.wav,,
golden_daily_0300,voice,我觉得这样也可以，尾音软一点就很好听，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0300.wav,,
golden_daily_0301,daily,你先喝一点水，我想听你真实的想法，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0301.wav,,
golden_daily_0302,daily,我先把东西放好，我们先确认最重要的那件事，这样比较像我们平常说话。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0302.wav,,
golden_daily_0303,voice,我们晚一点再说，声音放轻一点会比较自然，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0303.wav,,
golden_daily_0304,daily,你这样讲我懂，晚餐我们吃简单一点，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0304.wav,,
golden_daily_0305,daily,你等我一下，我会陪你一起看，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0305.wav,,
golden_daily_0306,daily,今天外面有点热，这件事没有你想的那么糟，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0306.wav,,
golden_daily_0307,daily,没关系啦，我们先确认最重要的那件事，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0307.wav,,
golden_daily_0308,daily,你等我一下，不要讲得太像主播，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0308.wav,,
golden_daily_0309,daily,我们晚一点再说，这件事没有你想的那么糟，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0309.wav,,
golden_daily_0310,daily,我等一下顺路过去，不用马上回我，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0310.wav,,
golden_daily_0311,daily,我不是在催你，不要为了讨好别人委屈自己，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0311.wav,,
golden_daily_0312,voice,你这样讲我懂，尾音软一点就很好听，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0312.wav,,
golden_daily_0313,voice,我觉得这样也可以，尾音软一点就很好听，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0313.wav,,
golden_daily_0314,daily,我不是在催你，我会陪你一起看，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0314.wav,,
golden_daily_0315,daily,欸，我刚到楼下，先不要急着证明自己，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0315.wav,,
golden_daily_0316,daily,今天先简单一点就好，这句话可以再讲清楚一点，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0316.wav,,
golden_daily_0317,voice,你这样讲我懂，声音放轻一点会比较自然，我只是希望你轻松一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0317.wav,,
golden_daily_0318,daily,这件事我们不要想太复杂，饮料我帮你买半糖少冰，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0318.wav,,
golden_daily_0319,daily,我刚刚在开会，不用马上回我，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0319.wav,,
golden_daily_0320,daily,我们晚一点再说，不用马上回我，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0320.wav,,
golden_daily_0321,daily,欸，我刚到楼下，你慢慢来就好，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0321.wav,,
golden_daily_0322,daily,欸，我刚到楼下，这件事没有你想的那么糟，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0322.wav,,
golden_daily_0323,daily,你等我一下，晚餐我们吃简单一点，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0323.wav,,
golden_daily_0324,daily,我觉得这样也可以，我们一步一步来，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0324.wav,,
golden_daily_0325,daily,你慢慢说，我会陪你一起看，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0325.wav,,
golden_daily_0326,voice,欸，我刚到楼下，我们先确认最重要的那件事，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0326.wav,,
golden_daily_0327,daily,欸，我刚到楼下，讲话清楚但不要太用力，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0327.wav,,
golden_daily_0328,daily,我刚刚在开会，像平常聊天那样就好，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0328.wav,,
golden_daily_0329,daily,我们晚一点再说，你慢慢来就好，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0329.wav,,
golden_daily_0330,daily,我想了一下，我们一步一步来，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0330.wav,,
golden_daily_0331,daily,今天外面有点热，讲话清楚但不要太用力，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0331.wav,,
golden_daily_0332,daily,你先不用急，我们先确认最重要的那件事，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0332.wav,,
golden_daily_0333,daily,我先把东西放好，这件事没有你想的那么糟，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0333.wav,,
golden_daily_0334,daily,我们晚一点再说，像平常聊天那样就好，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0334.wav,,
golden_daily_0335,voice,我先把东西放好，不用马上回我，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0335.wav,,
golden_daily_0336,daily,你这样讲我懂，我会陪你一起看，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0336.wav,,
golden_daily_0337,daily,我先把东西放好，不要讲得太像主播，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0337.wav,,
golden_daily_0338,daily,我不是在催你，我们一步一步来，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0338.wav,,
golden_daily_0339,daily,今天外面有点热，你慢慢来就好，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0339.wav,,
golden_daily_0340,daily,你慢慢说，这句话可以再讲清楚一点，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0340.wav,,
golden_daily_0341,daily,今天先简单一点就好，不要为了讨好别人委屈自己，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0341.wav,,
golden_daily_0342,daily,你等我一下，你刚刚说的我有听到，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0342.wav,,
golden_daily_0343,daily,我们晚一点再说，这件事没有你想的那么糟，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0343.wav,,
golden_daily_0344,voice,没关系啦，这件事没有你想的那么糟，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0344.wav,,
golden_daily_0345,daily,我等一下顺路过去，不要一个人硬撑，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0345.wav,,
golden_daily_0346,voice,你先喝一点水，声音放轻一点会比较自然，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0346.wav,,
golden_daily_0347,voice,你慢慢说，声音放轻一点会比较自然，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0347.wav,,
golden_daily_0348,daily,如果你愿意的话，不用马上回我，我只是希望你轻松一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0348.wav,,
golden_daily_0349,daily,你这样讲我懂，我们一步一步来，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0349.wav,,
golden_daily_0350,daily,我刚刚在开会，我觉得你已经做得很好了，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0350.wav,,
golden_daily_0351,voice,这件事我们不要想太复杂，尾音软一点就很好听，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0351.wav,,
golden_daily_0352,daily,我们晚一点再说，我们一步一步来，不用太甜，温柔一点就好。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0352.wav,,
golden_daily_0353,daily,没关系啦，你如果累了就先休息，我只是希望你轻松一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0353.wav,,
golden_daily_0354,daily,我刚刚有看到讯息，我想听你真实的想法，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0354.wav,,
golden_daily_0355,daily,我不是在催你，讲话清楚但不要太用力，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0355.wav,,
golden_daily_0356,daily,你先喝一点水，像平常聊天那样就好，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0356.wav,,
golden_daily_0357,daily,这件事我们不要想太复杂，不用马上回我，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0357.wav,,
golden_daily_0358,daily,我们晚一点再说，我在这边等你，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0358.wav,,
golden_daily_0359,daily,这件事我们不要想太复杂，先不要急着证明自己，我不会觉得你很麻烦。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0359.wav,,
golden_daily_0360,daily,这件事我们不要想太复杂，我会陪你一起看，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0360.wav,,
golden_daily_0361,daily,我等一下顺路过去，这件事没有你想的那么糟，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0361.wav,,
golden_daily_0362,voice,我刚刚在开会，卷舌不用太明显，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0362.wav,,
golden_daily_0363,daily,你慢慢说，不要为了讨好别人委屈自己，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0363.wav,,
golden_daily_0364,daily,我们晚一点再说，我觉得你已经做得很好了，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0364.wav,,
golden_daily_0365,daily,今天先简单一点就好，像平常聊天那样就好，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0365.wav,,
golden_daily_0366,daily,我先把东西放好，饮料我帮你买半糖少冰，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0366.wav,,
golden_daily_0367,daily,我等一下顺路过去，我想听你真实的想法，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0367.wav,,
golden_daily_0368,daily,没关系啦，像平常聊天那样就好，听起来会比较真实一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0368.wav,,
golden_daily_0369,daily,这件事我们不要想太复杂，讲话清楚但不要太用力，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0369.wav,,
golden_daily_0370,voice,你先喝一点水，你慢慢来就好，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0370.wav,,
golden_daily_0371,daily,今天先简单一点就好，晚餐我们吃简单一点，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0371.wav,,
golden_daily_0372,daily,你这样讲我懂，晚餐我们吃简单一点，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0372.wav,,
golden_daily_0373,daily,我们晚一点再说，这件事没有你想的那么糟，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0373.wav,,
golden_daily_0374,daily,这件事我们不要想太复杂，像平常聊天那样就好，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0374.wav,,
golden_daily_0375,daily,我刚刚在开会，我们一步一步来，我觉得这样就满好了。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0375.wav,,
golden_daily_0376,daily,我刚刚有看到讯息，这件事没有你想的那么糟，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0376.wav,,
golden_daily_0377,daily,我们晚一点再说，我们先确认最重要的那件事，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0377.wav,,
golden_daily_0378,daily,你先喝一点水，这件事没有你想的那么糟，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0378.wav,,
golden_daily_0379,voice,我先把东西放好，你慢慢来就好，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0379.wav,,
golden_daily_0380,voice,我觉得这样也可以，这件事没有你想的那么糟，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0380.wav,,
golden_daily_0381,voice,今天外面有点热，尾音软一点就很好听，我只是希望你轻松一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0381.wav,,
golden_daily_0382,daily,你慢慢说，你慢慢来就好，我在，不用担心。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0382.wav,,
golden_daily_0383,daily,这件事我们不要想太复杂，我会陪你一起看，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0383.wav,,
golden_daily_0384,voice,欸，我刚到楼下，我在这边等你，我觉得这个声音会比较耐听。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0384.wav,,
golden_daily_0385,daily,没关系啦，我们一步一步来，你可以先跟我说没关系。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0385.wav,,
golden_daily_0386,daily,没关系啦，你如果累了就先休息，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0386.wav,,
golden_daily_0387,daily,你等我一下，先不要急着证明自己，我们先做到自然，再来追求更像。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0387.wav,,
golden_daily_0388,voice,今天先简单一点就好，声音放轻一点会比较自然，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0388.wav,,
golden_daily_0389,daily,我等一下顺路过去，先不要急着证明自己，如果不舒服，我们就先停一下。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0389.wav,,
golden_daily_0390,daily,等一下我们再确认一次，我在这边等你，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0390.wav,,
golden_daily_0391,daily,你等我一下，我们一步一步来，不要急，我们慢慢来。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0391.wav,,
golden_daily_0392,daily,这件事我们不要想太复杂，晚餐我们吃简单一点，我只是希望你轻松一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0392.wav,,
golden_daily_0393,voice,这件事我们不要想太复杂，声音放轻一点会比较自然，你想清楚以后再决定也可以。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0393.wav,,
golden_daily_0394,daily,我刚刚在开会，先把心情放松一点，这样手机上应该会比较稳。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0394.wav,,
golden_daily_0395,voice,我觉得这样也可以，卷舌不用太明显，我只是希望你轻松一点。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0395.wav,,
golden_daily_0396,daily,今天先简单一点就好，你慢慢来就好，等一下再一起确认一次。,distillation/taiwan_mandarin_low_r/teacher_cosy_clear_best2_golden_daily_500_v1/audio/golden_daily_0396.wav,,
